config,arm,metric,mean,std,n_seeds
w=24,trm,n_examples,8.0,0.0,8
w=24,trm,za_alignment,0.8954262956976891,0.021286481794853488,8
w=24,trm,readout_agreement,0.1806640625,0.04378536118787509,8
w=24,trm,n_inits,5.0,0.0,8
w=24,trm_stable_1e-2,effective_rank,21.004048824310303,0.18747408824661305,8
w=24,trm_stable_1e-2,participation_ratio,8.851372582017712,0.17257225068676527,8
w=24,trm_stable_1e-2,n_dims,64.0,0.0,8
w=24,trm_stable_1e-2,max_spectral_norm,3.8772521317005157,0.04733851546543996,8
w=24,trm_stable_1e-2,lipschitz_product,27.406595001084966,1.5535116585806157,8
w=24,trm_stable_1e-2,residual_at_trained,0.013431190978735685,0.0042742920964022445,8
w=24,trm_stable_1e-2,residual_overunroll,7.477646340703359e-05,7.150058895189804e-05,8
w=24,trm_stable_1e-2,acc_at_trained,0.9624430313706398,0.003941694013258579,8
w=24,trm_stable_1e-2,acc_overunroll,0.9600016251206398,0.002621186053242459,8
w=24,trm_stable_1e-2,acc_overunroll_drop,0.00244140625,0.0023246849256534797,8
w=24,trm_stable_1e-2,em_at_trained,0.52734375,0.04112840574260777,8
w=24,trm_stable_1e-2,em_overunroll,0.51416015625,0.02777384170014293,8
w=24,trm_stable_1e-2,spectral_radius_mean,0.654279150300488,0.06529230889984818,8
w=24,trm_stable_1e-2,spectral_radius_max,0.7987840795540919,0.09395828899568029,8
w=24,trm_stable_1e-2,operator_norm_mean,0.8117662875823245,0.043895017014479426,8
w=24,trm_stable_1e-2,operator_norm_max,0.9339829912522222,0.06944895357132028,8
w=24,trm_stable_1e-2,frac_expanding,0.0,0.0,8
w=24,trm_stable_1e-2,n_examples,8.0,0.0,8
w=24,trm_stable_1e-2,za_alignment,0.9999329373240471,0.00017111980990289888,8
w=24,trm_stable_1e-2,readout_agreement,0.99609375,0.005524271728019903,8
w=24,trm_stable_1e-2,n_inits,5.0,0.0,8
w=24,trm_stable_1e-1,effective_rank,17.916826725006104,0.13904741619500618,8
w=24,trm_stable_1e-1,participation_ratio,9.263614503940119,0.24543754261163175,8
w=24,trm_stable_1e-1,n_dims,64.0,0.0,8
w=24,trm_stable_1e-1,max_spectral_norm,4.404563546180725,0.12116704046233238,8
w=24,trm_stable_1e-1,lipschitz_product,49.231648721048,3.086021151521676,8
w=24,trm_stable_1e-1,residual_at_trained,2.1153918936533955e-06,1.2878201115549472e-06,8
w=24,trm_stable_1e-1,residual_overunroll,4.0872993167795357e-07,7.90613412161527e-09,8
w=24,trm_stable_1e-1,acc_at_trained,0.9475707933306694,0.006040926410143784,8
w=24,trm_stable_1e-1,acc_overunroll,0.9475707933306694,0.006040926410143784,8
w=24,trm_stable_1e-1,acc_overunroll_drop,0.0,0.0,8
